   47   32   79 -69488.52344   8634.019
   46   33   79 -73636.52344   8676.622
   45   34   79 -75917.60156   8695.593
   44   35   79 -76068.51563   8687.600
   43   36   79 -74442.73438   8657.118
   42   37   79 -70803.35938   8601.147
   41   38   79 -65476.57813   8523.816
   48   32   80 -69515.17188   8627.318
   47   33   80 -72159.28906   8650.590
   46   34   80 -77759.93750   8710.819
   45   35   80 -75889.46875   8677.659
   44   36   80 -77892.49219   8692.917
   43   37   80 -72172.85156   8611.642
   42   38   80 -70308.22656   8578.555
   48   33   81 -72533.30469   8648.056
   47   34   81 -76389.51563   8686.005
   46   35   81 -77974.83594   8695.918
   45   36   81 -77694.03906   8682.793
   44   37   81 -75454.82031   8645.490
   43   38   81 -71527.70313   8587.348
   42   39   81 -66017.33594   8509.661
   48   34   82 -77594.00781   8693.198
   47   35   82 -77496.46875   8682.468
   46   36   82 -80589.50781   8710.647
   45   37   82 -76188.20313   8647.431
   44   38   82 -76008.38281   8635.698
   49   34   83 -75340.65625   8658.557
   48   35   83 -79008.92969   8693.327
   47   36   83 -79981.71094   8695.621
   46   37   83 -79074.80469   8675.269
   45   38   83 -76795.43750   8638.381
   44   39   83 -72326.55469   8575.113
   43   40   83 -66458.55469   8494.988
   50   34   84 -75951.82813   8658.841
   49   35   84 -77799.33594   8671.522
   48   36   84 -82430.99219   8717.347
   47   37   84 -79750.02344   8676.117
   46   38   84 -80643.83594   8677.444
   45   39   84 -74157.85156   8590.916
   51   34   85 -72428.26563   8610.476
   50   35   85 -78610.26563   8674.001
   49   36   85 -81480.26563   8698.562
   48   37   85 -82167.32813   8697.441
   47   38   85 -81102.57031   8675.710
   46   39   85 -77842.12500   8628.148
   52   34   86 -70540.57031   8582.256
   51   35   86 -75639.57031   8632.450
   50   36   86 -83265.57031   8712.027
   49   37   86 -82747.01563   8696.901
   48   38   86 -84523.57813   8708.461
   47   39   86 -79283.57813   8638.434
   46   40   86 -77804.35156   8612.137
   45   41   86 -69826.35156   8510.272
   53   34   87 -66581.92969   8530.882
   52   35   87 -73856.92969   8605.510
   51   36   87 -80709.42969   8675.282
   50   37   87 -84597.79688   8710.983
   49   38   87 -84880.41406   8705.239
   48   39   87 -83018.72656   8674.848
   47   40   87 -79348.14844   8623.665
   46   41   87 -74183.14844   8555.305
   54   34   88 -63878.13672   8494.935
   53   35   88 -70732.13281   8563.931
   52   36   88 -79692.13281   8656.859
   51   37   88 -82609.00000   8681.115
   50   38   88 -87921.74219   8732.596
   49   39   88 -84299.14063   8682.540
   48   40   88 -83623.10156   8665.968
   46   42   88 -72700.08594   8524.062
   54   35   89 -68571.61719   8534.120
   53   36   89 -76726.61719   8616.959
   52   37   89 -81712.50000   8664.190
   51   38   89 -86209.14063   8705.924
   50   39   89 -87701.75000   8713.904
   49   40   89 -84868.88281   8673.284
   48   41   89 -80650.38281   8617.094
   47   42   89 -75003.89063   8544.860
   55   35   90 -64619.84766   8485.069
   54   36   90 -74969.84375   8591.377
   53   37   90 -79361.71094   8631.483
   52   38   90 -85941.60156   8695.900
   51   39   90 -86487.46094   8693.272
   50   40   90 -88767.26563   8709.910
   49   41   90 -82656.26563   8633.318
   48   42   90 -80167.26563   8596.969
   56   35   91 -61508.32422   8446.330
   55   36   91 -71310.32031   8545.447
   54   37   91 -77745.32031   8607.564
   53   38   91 -83645.28125   8663.802
   52   39   91 -86345.03125   8684.872
   51   40   91 -87890.39844   8693.257
   50   41   91 -86632.44531   8670.836
   49   42   91 -82204.16406   8613.577
   57   35   92 -56580.14453   8388.687
   56   36   92 -68785.04688   8512.845
   55   37   92 -74772.04688   8569.417
   54   38   92 -82867.70313   8648.910
   53   39   92 -84813.32813   8661.554
   52   40   92 -88453.88281   8692.622
   51   41   92 -86448.33594   8662.318
   50   42   92 -86805.00000   8657.692
   49   43   92 -78934.64844   8563.640
   56   37   93 -72617.52344   8540.895
   55   38   93 -80084.60938   8612.773
   54   39   93 -84223.15625   8648.862
   53   40   93 -87117.03906   8671.566
   52   41   93 -87208.28125   8664.135
   51   42   93 -86803.49219   8651.370
   50   43   93 -83602.53125   8608.539
   49   44   93 -77265.53125   8531.987
   57   37   94 -68553.35156   8492.663
   56   38   94 -78840.42969   8593.777
   55   39   94 -82348.50000   8622.774
   54   40   94 -87266.83594   8666.774
   53   41   94 -86364.50000   8648.852
   52   42   94 -88409.71094   8662.287
   51   43   94 -84153.96094   8608.690
   50   44   94 -82567.89844   8583.494
   58   37   95 -65853.93750   8459.813
   57   38   95 -75116.82813   8549.082
   56   39   95 -81207.07031   8604.954
   55   40   95 -85657.76563   8643.569
   54   41   95 -86781.89844   8647.166
   53   42   95 -87707.49219   8648.674
   52   43   95 -86016.87500   8622.643
   51   44   95 -83449.82031   8587.386
   59   37   96 -61224.64453   8407.544
   58   38   96 -72938.96094   8521.419
   57   39   96 -78346.71094   8569.600
   56   40   96 -85442.78906   8635.368
   55   41   96 -85603.69531   8628.895
   54   42   96 -88790.49219   8653.941
   53   43   96 -85817.25781   8614.821
   52   44   96 -86072.06250   8609.326
   51   45   96 -79679.40625   8534.586
   60   37   97 -58356.31250   8374.508
   59   38   97 -68788.10938   8473.987
   58   39   97 -76257.69531   8542.927
   57   40   97 -82946.64844   8603.820
   56   41   97 -85605.64063   8623.167
   55   42   97 -87540.44531   8635.048
   54   43   97 -87220.10938   8623.680
   53   44   97 -86112.24219   8604.193
   52   45   97 -82589.24219   8559.808
   61   37   98 -54221.64453   8329.223
   60   38   98 -66645.66406   8448.016
   59   39   98 -72467.42188   8499.439
   58   40   98 -81286.92188   8581.450
   57   41   98 -83528.54688   8596.341
   56   42   98 -88111.72656   8635.125
   55   43   98 -86427.77344   8609.959
   54   44   98 -88224.46875   8620.309
   53   45   98 -83174.81250   8560.799
   52   46   98 -81299.95313   8533.685
   51   47   98 -73060.61719   8441.627
   50   48   98 -67630.61719   8378.235
   61   38   99 -62185.67578   8399.161
   60   39   99 -70200.92188   8472.220
   59   40   99 -77768.47656   8540.758
   58   41   99 -82326.95313   8578.900
   57   42   99 -85965.84375   8607.754
   56   43   99 -87323.14063   8613.562
   55   44   99 -87616.97656   8608.627
   54   45   99 -85574.39063   8580.093
   53   46   99 -82187.73438   8537.982
   61   39  100 -67294.30469   8439.145
   60   40  100 -76604.30469   8524.422
   59   41  100 -79939.30469   8549.948
   58   42  100 -86184.30469   8604.575
   57   43  100 -86016.22656   8595.070
   56   44  100 -89218.98438   8619.274
   55   45  100 -85584.22656   8575.103
   54   46  100 -85226.21875   8563.700
   53   47  100 -78148.38281   8485.098
   52   48  100 -74249.82813   8438.289
   62   39  101 -64912.23047   8411.918
   61   40  101 -73457.23438   8488.776
   60   41  101 -78942.23438   8535.337
   59   42  101 -83511.23438   8572.829
   58   43  101 -86335.84375   8593.049
   57   44  101 -87949.71875   8601.282
   56   45  101 -87408.02344   8588.173
   55   46  101 -85428.02344   8560.823
   63   39  102 -61892.47266   8378.974
   62   40  102 -71742.46875   8467.872
   61   41  102 -76347.46875   8505.349
   60   42  102 -83557.46875   8568.365
   59   43  102 -84565.66406   8570.579
   58   44  102 -89098.04688   8607.344
   57   45  102 -86775.00781   8576.900
   56   46  102 -87925.07813   8580.505
   55   47  102 -82264.89063   8517.343
   54   48  102 -79677.89063   8484.310
   62   41  103 -75317.02344   8491.131
   61   42  103 -80847.02344   8537.225
   60   43  103 -84597.02344   8566.037
   59   44  103 -87258.77344   8584.283
   58   45  103 -88022.18750   8584.100
   57   46  103 -87479.10938   8571.231
   56   47  103 -84791.36719   8537.541
   55   48  103 -80649.45313   8489.733
   54   49  103 -74599.45313   8423.399
   62   42  104 -80328.66406   8527.760
   61   43  104 -82486.16406   8540.983
   60   44  104 -88088.87500   8587.333
   59   45  104 -86949.82813   8568.858
   58   46  104 -89390.04688   8584.799
   57   47  104 -85111.39063   8536.135
   56   48  104 -83974.67188   8517.683
   55   49  104 -76106.62500   8434.506
   64   41  105 -70852.65625   8440.617
   63   42  105 -77337.65625   8494.928
   62   43  105 -82287.65625   8534.619
   61   44  105 -85927.65625   8561.835
   60   45  105 -87845.64063   8572.651
   59   46  105 -88412.82813   8570.602
   58   47  105 -87067.99219   8550.343
   57   48  105 -84330.10156   8516.817
   56   49  105 -79481.08594   8463.185
   55   50  105 -73262.53125   8396.509
   64   42  106 -76255.07813   8480.718
   63   43  106 -79775.07813   8506.545
   62   44  106 -86322.07813   8560.929
   61   45  106 -86361.47656   8553.920
   60   46  106 -89902.47656   8579.945
   59   47  106 -86937.34375   8544.591
   58   48  106 -87132.50000   8539.052
   57   49  106 -80606.45313   8470.105
   56   50  106 -77425.20313   8432.712
   62   45  107 -86863.28125   8554.099
   61   46  107 -88367.59375   8560.847
   60   47  107 -88401.74219   8553.854
   59   48  107 -86984.84375   8533.300
   58   49  107 -83559.57813   8493.977
   57   50  107 -78576.80469   8440.097
   62   46  108 -89524.30469   8567.024
